network,chain,chain_seed,spe,spe_nom,accepted,proposals,acc_rate_cum,acc_rate_interval,M_inter,M_total,final,stalled,n,m,n_comms,Q,p_intra,sd_s,mu_s,delta,mu_intra,mu_inter,r_pb,auc_s,auc_prod,hb,deg_R2,hub_inter_frac,nonhub_inter_frac,hub_inter_lift,assort_deg,transitivity,avg_local_cc,tri_intra,tri_inter,tri_frac_intra_ge1,tri_frac_inter_ge1,comm_size_mean,comm_size_max_frac,comm_size_gini,seconds
ca-HepTh,down_pfix,2,1.7984,1.7984,44611,42000000,0.0010621666666666668,0.00020325558216935052,35090,5361477,1,1,8638,24806,47,0.7618818232012058,0.7991211803595905,0.3055096306881525,0.34822220430540995,-0.6769986896801727,0.2122275066243529,0.8892261963045256,-0.8878432916581965,0.0024891319686348406,0.9976303733759201,0.026207714207786746,0.055035628674645065,0.00043544524276072284,0.3187580025608195,0.0021677011221999786,0.38923130455949034,0.2499890718467234,0.09928668091642584,3.750491852898149,0.0,0.7408061342884528,0.0,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.0,0.0,0,0,,,1395798,4907163,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2816048208693767,0.3482222043054099,0.1736473032809125,0.3831042696222199,0.2094569663413074,0.2470593830248225,0.6870721548963393,0.3113662627073198,1.5813393919743293,0.055035628674645065,0.2856234770632482,0.14882540508882672,1.4218695508791763,0.23891531080420653,0.281129264921973,0.48156415202616737,3.802149018816526,1.6530202689143088,0.887907985673208,0.8101545253863135,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.01,0.01,248,3201,0.077475788815995,0.077475788815995,1392452,4906250,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2814836293850128,0.34822220430540995,0.17191648071239796,0.3827565840276497,0.21084010331525177,0.2447021385215089,0.6855286990042491,0.31317527365833014,1.576456297644758,0.055035628674645065,0.28421610169491524,0.14968111414811922,1.4148634594910834,0.23861323228076556,0.2723430296875893,0.46463316631317997,3.720778893204863,1.4523379490266908,0.8750441406447056,0.7439293598233996,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.02,0.02,496,6543,0.07580620510469203,0.07420706163973669,1382325,4893844,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28135380096392615,0.34822220430540995,0.17059176051501798,0.3824904757980462,0.2118987152830282,0.24292860664608046,0.6841062821989052,0.31425751859404255,1.566006764458796,0.055035628674645065,0.28433862433862434,0.14951810367283147,1.4154733926036356,0.23450853768951813,0.26320373103965405,0.4476710803922185,3.635776623114564,1.2450331125827814,0.8622811885183878,0.673289183222958,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.05,0.05,1240,16004,0.07748062984253937,0.07863862171017863,1358529,4869544,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28095404284478664,0.34822220430540995,0.16510468616084592,0.381388238778501,0.21628355261765506,0.23544935706598316,0.678170294969197,0.31876868969893896,1.5392697069372667,0.055035628674645065,0.2835127717964957,0.1498173754239499,1.4113621948994328,0.2264685507019865,0.2413238869255574,0.4030980627225849,3.414770720879786,0.8183825005017058,0.8271704585582405,0.49869556492073047,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.1,0.1,2481,31796,0.07802868285318908,0.07858409321175279,1314423,4838821,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2811028062673055,0.34822220430540995,0.15684602780254345,0.37972924923567175,0.2228832214331283,0.22355363604482262,0.6682304560319696,0.3272806855218149,1.483640559662119,0.055035628674645065,0.28124672053730715,0.1507494927014466,1.400081507053671,0.21630342641318287,0.21648839766372896,0.35233993414599213,3.141250063058064,0.42424242424242425,0.77894365131413,0.29901665663255067,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.15,0.15,3721,47370,0.07855182605024277,0.07961987928598947,1295006,4822945,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28124191538817084,0.3482222043054099,0.15358327440201147,0.3790738311837952,0.2254905567817837,0.21879493809835113,0.663862277280766,0.3310095721811927,1.4602566982847567,0.055035628674645065,0.2796690059704619,0.15158267252113508,1.3922274457361588,0.2110506349146621,0.19916811534749845,0.3133413623011955,2.9264490743076226,0.24503311258278146,0.7355092569237754,0.1950632149307646,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.2,0.2,4961,63044,0.07869107290146564,0.07911190506571392,1279467,4811154,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2810853566155467,0.34822220430540995,0.1487303457626617,0.37809898060692343,0.22936863484426173,0.2119994630861453,0.6590070518631328,0.335733791718762,1.4412037255198487,0.055035628674645065,0.27744030163385003,0.15296893432953204,1.3811326755627704,0.2071494214755682,0.18660914535116357,0.2814201337053987,2.760429803763305,0.1559301625526791,0.6972204005448217,0.13285169576560305,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.3,0.3,7442,94729,0.07856094754510234,0.0783020356635632,1228485,4760368,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2806277295678049,0.34822220430540995,0.1389682621320379,0.37613798476997273,0.23716972263793484,0.19840766158649736,0.648105672994482,0.34591480781921813,1.383700326723043,0.055035628674645065,0.272149259954138,0.1559295293189587,1.3547932053827711,0.19034617953528946,0.1680884474288577,0.23124009986329155,2.502396206426878,0.07706201083684527,0.6269989406245271,0.06883403572145294,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.4,0.4,9922,126639,0.0783486919511367,0.07771858351613914,1204350,4742346,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28008188805281925,0.34822220430540995,0.12923686844690963,0.37418315389304807,0.24494628544613845,0.1848735562161344,0.6373287145319967,0.354979401336182,1.3541721355922178,0.055035628674645065,0.26748415255117947,0.15866429559375617,1.3315697146667789,0.1843833546180345,0.15541851464540662,0.19237285127578105,2.3178630883317357,0.0549869556492073,0.5707007012056702,0.05017057997190447,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,0.5,0.5,12403,159094,0.07796019963040718,0.07644430750269604,1177545,4723653,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28000904987395353,0.34822220430540995,0.11969853935741526,0.37226710560420867,0.2525685662467934,0.17127350195661128,0.6269776656462067,0.36518257823965655,1.3210037431464143,0.055035628674645065,0.2660103626943005,0.15940881499076273,1.3242330036112422,0.17819852018355195,0.14602702784493454,0.16588476902078467,2.177319275588962,0.05358217940999398,0.5312515764515966,0.04836443909291591,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,1.0,1.0,24806,315973,0.07850670785162023,0.07906093231088929,1083145,4645854,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27847671628625703,0.34822220430540995,0.08707245080257103,0.3657132154458281,0.27864076464325704,0.1252752488358716,0.591773301484544,0.3995227824444204,1.209441153459393,0.055035628674645065,0.25133196721311474,0.16815100358899376,1.251162106901169,0.15245765814063153,0.11666223936354435,0.09789963961295843,1.7435302426474297,0.02669074854505318,0.4330323361751501,0.02588801926550271,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,1.5,1.5,37209,471096,0.07898390137042131,0.07995590595849746,1050085,4605579,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27746345837923897,0.34822220430540995,0.0683582054790986,0.36195391993478787,0.29359571445568927,0.09870934106646292,0.5717503781636255,0.4189467161663483,1.174905666882624,0.055035628674645065,0.24295630869742751,0.17341772151898735,1.209467026600118,0.1391321241520378,0.10201515146420441,0.07092321016322337,1.5226756797659284,0.031105759582580775,0.37506936387025175,0.029901665663255066,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,2.0,2.0,49612,626348,0.07920836340181496,0.07988947002293047,1008903,4600275,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2770302273113927,0.34822220430540995,0.054799363149878544,0.3592302356920037,0.30443087254212514,0.07925410167146667,0.5538906083843014,0.43540739417009305,1.1175514203459314,0.055035628674645065,0.23667855323484463,0.17743979721166034,1.1782155712509645,0.13737722328858637,0.09529685908062287,0.05939510491695093,1.4245573323916663,0.020469596628537028,0.36104525046662966,0.019666867348986556,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,1,2.0,2.0,49612,626348,0.07920836340181496,,1008903,4600275,1,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2770302273113927,0.34822220430540995,0.054799363149878544,0.3592302356920037,0.30443087254212514,0.07925410167146667,0.5538906083843014,0.43540739417009305,1.1175514203459314,0.055035628674645065,0.23667855323484463,0.17743979721166034,1.1782155712509645,0.13737722328858637,0.09529685908062287,0.05939510491695093,1.4245573323916663,0.020469596628537028,0.36104525046662966,0.019666867348986556,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.0,0.0,0,0,,,1395798,4907163,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2816048208693767,0.3482222043054099,0.1736473032809125,0.3831042696222199,0.2094569663413074,0.2470593830248225,0.6870721548963393,0.3113662627073198,1.5813393919743293,0.055035628674645065,0.2856234770632482,0.14882540508882672,1.4218695508791763,0.23891531080420653,0.281129264921973,0.48156415202616737,3.802149018816526,1.6530202689143088,0.887907985673208,0.8101545253863135,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.01,0.01,248,3066,0.08088714938030006,0.08088714938030006,1388810,4899485,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2814364552374267,0.34822220430540995,0.17202538860468486,0.3827784613165018,0.21075307271181692,0.24489819837612126,0.6853227321073054,0.3127275221755077,1.5737317331332406,0.055035628674645065,0.2856991749524011,0.1486451276706618,1.4222463844810882,0.23637493960707623,0.27132418955134047,0.461300786935099,3.7076123694698078,1.443909291591411,0.873328961307572,0.7371061609472206,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.02,0.02,496,6438,0.0770425598011805,0.07354685646500593,1381841,4896380,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2812122152024459,0.34822220430540995,0.17068773604534818,0.38250975524929326,0.21182201920394508,0.24318765854461466,0.6841385515271926,0.31395188882578107,1.5641132719602926,0.055035628674645065,0.2846869712351946,0.14925081433224754,1.417207507216584,0.23534760793644738,0.2627901424694936,0.4442283464274584,3.62659536901579,1.256873369456151,0.8604146698279777,0.6682721252257676,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.05,0.05,1240,15056,0.08235919234856535,0.08633093525179857,1364770,4873703,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28086928727621957,0.34822220430540995,0.16617284528809578,0.38160280932317103,0.21542996403507525,0.2370441263986284,0.678911072200291,0.3189687089157669,1.5472585290574885,0.055035628674645065,0.2827418673426278,0.15034554700743252,1.4075245356815627,0.22784461267240402,0.2412431867167456,0.40263966516143124,3.406800181607224,0.8452739313666466,0.8262119759874893,0.5003010234798314,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.1,0.1,2481,30681,0.08086437860565171,0.079424,1347205,4845652,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28054487722149407,0.34822220430540995,0.16013411904007455,0.38038975712233697,0.22025563808226242,0.22869408221427384,0.6729009895309795,0.32427749682624196,1.531922803318359,0.055035628674645065,0.2807202274402443,0.15134887974394148,1.397460558274674,0.21856355608856676,0.2156208704190022,0.35140140959531735,3.122433536800686,0.4473208910295003,0.7772284719769964,0.3102548665462573,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.15,0.15,3721,46336,0.08030473066298342,0.07920792079207921,1309459,4810254,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.28019220996921684,0.34822220430540995,0.15396065934812092,0.37914963982631966,0.22518898047819874,0.2201542634782218,0.6658882950353858,0.3305547897811951,1.4880026981239887,0.055035628674645065,0.2779291553133515,0.15271226415094338,1.3835662505926145,0.20685164417973365,0.1980685750024378,0.31185064045229177,2.9054633506532817,0.26289383905277947,0.7348534530595773,0.1962673088500903,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.2,0.2,4961,61651,0.08046909214773483,0.08096637283708782,1283265,4775828,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27962626552988606,0.34822220430540995,0.14906565541178765,0.3781663372134539,0.22910068180166623,0.21358611979068373,0.6599659444441728,0.33572682660570735,1.4616742440728676,0.055035628674645065,0.2763761467889908,0.15327987380044697,1.3758351790583399,0.1954613317504021,0.182977635954633,0.27692698733140675,2.7017605811431165,0.1725867951033514,0.692427987691066,0.13525988360425448,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.3,0.3,7442,93624,0.07948816542766812,0.07759672223438527,1231294,4732909,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2791924075439557,0.34822220430540995,0.13932235292059758,0.3762091141096242,0.23688676118902663,0.19993581222196152,0.6483677657442963,0.34618970706323915,1.3988523055601991,0.055035628674645065,0.27031233786448067,0.15676709077724307,1.3456487764532026,0.18126099423937883,0.1655463908512863,0.23415884816199115,2.4645109216566614,0.07605859923740718,0.6330020683044948,0.06722857716235199,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.4,0.4,9922,124397,0.07976076593486982,0.0805901277093556,1207939,4715942,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27887244841622494,0.34822220430540995,0.13096086909223786,0.3745294691077409,0.243568600015503,0.18815221421158365,0.6385964562213438,0.3550980157941835,1.3698201204253537,0.055035628674645065,0.26675630947455525,0.1588056546439424,1.327946420394505,0.17564723048557437,0.1518979680359923,0.19836023321522775,2.2663068153155423,0.049969897652016856,0.5817484739948544,0.04555488661448926,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,0.5,0.5,12403,155212,0.07991005850063139,0.0805127373032614,1187320,4712072,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27887446445407804,0.34822220430540995,0.11965622553037131,0.3722586056525776,0.2526023801222063,0.1719095267060164,0.6271904255531209,0.36754178756528694,1.3400398438263637,0.055035628674645065,0.25907488073013896,0.1638749670271696,1.2897073031089359,0.17436678811348605,0.1426174440226364,0.16654569721412718,2.129193361247036,0.041541240216736906,0.5401805982949099,0.039735099337748346,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,1.0,1.0,24806,310588,0.07986786353626026,0.07982571310884563,1099793,4647183,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.2777160418666693,0.34822220430540995,0.09110638674367305,0.3665235477361817,0.2754171609925086,0.1314380934225977,0.5960701586929131,0.3963346740467304,1.2333334417249466,0.055035628674645065,0.24861310869118552,0.1700504246284501,1.2376272876166063,0.1528973759474806,0.11644031378931192,0.10084785116808714,1.7389396155980428,0.03170780654224363,0.42869394138122385,0.030102347983142687,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,1.5,1.5,37209,465422,0.07994680096772391,0.08010514486482297,1038955,4620773,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27763380148896993,0.34822220430540995,0.06917703296235383,0.3621184050331133,0.2929413720707595,0.09983044016767112,0.5709018087214128,0.4202274617622633,1.1539094144194892,0.055035628674645065,0.24298874104401227,0.1735168927906358,1.2096284788957996,0.14415926663304826,0.10279189097401789,0.07434823416401853,1.5354890783433386,0.026490066225165563,0.38268677798516876,0.025285972305839857,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,2.0,2.0,49612,622601,0.07968506314638107,0.07891003251070436,1029843,4629121,0,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27830121364230115,0.34822220430540995,0.0573977345335181,0.35975219346853665,0.30235445893501856,0.08263290973719391,0.5589680695021905,0.4311192484148977,1.1382407333422864,0.055035628674645065,0.23978285363105603,0.17562986106494716,1.1936691686076615,0.14692131648374418,0.09795996597141195,0.06022614848167577,1.4639560106946476,0.022677102147300822,0.36503052010291076,0.02187437286775035,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
ca-HepTh,neutral_pfix,2,2.0,2.0,49612,622601,0.07968506314638107,,1029843,4629121,1,0,8638,24806,47,0.7618818232012058,0.7991211803595905,0.27830121364230115,0.34822220430540995,0.0573977345335181,0.35975219346853665,0.30235445893501856,0.08263290973719391,0.5589680695021905,0.4311192484148977,1.1382407333422864,0.055035628674645065,0.23978285363105603,0.17562986106494716,1.1936691686076615,0.14692131648374418,0.09795996597141195,0.06022614848167577,1.4639560106946476,0.022677102147300822,0.36503052010291076,0.02187437286775035,183.7872340425532,0.06691363741606854,0.38671776859300566,0.0
